Gene	correlation	p_value	mean_CN	mean_exp	delta_CN	delta_exp
DRAP1	0.0397135484410372	0.769289946957443	2.14035087719298	5.96245841721877	1	5.96619882822556
SART1	-0.082451055561028	0.542033815330806	2.14035087719298	4.85149606612113	1	4.57673913160722
EIF1AD	-0.0702815891785708	0.603410747464877	2.14035087719298	4.39487656567277	1	4.48917643011769
BANF1	-0.270661057217394	0.0417146508273453	2.14035087719298	4.68927602258693	1	4.78302215821926
CST6	-0.0908666239607797	0.50144237852821	2.14035087719298	3.30258288409024	1	4.86367062328685
SF3B2	0.112509408022574	0.404698676661633	2.14035087719298	6.67109648830368	1	6.8741265456109
PACS1	0.295072046543127	0.0258631922421273	2.14035087719298	7.41151988315247	1	4.76314634452631
KLC2	-0.0507311219209303	0.707833328500363	2.14035087719298	3.61549029311359	1	4.81868648771063
RAB1B	-0.0706540837018231	0.601487764553005	2.14035087719298	3.10066219362013	1	1.6869929717783
YIF1A	-0.177304045733336	0.187021591585929	2.14035087719298	3.46684282899707	1	1.9512997078144
RIN1	-0.0590106131596561	0.662814706015733	2.14035087719298	3.38848960825527	1	2.95417179029644
BRMS1	-0.0445905365074086	0.741886108718597	2.14035087719298	3.78062674385442	1	4.99918669115375
SLC29A2	0.128885720565865	0.339324389811679	2.14035087719298	3.28784425392692	1	3.08995555656939
MRPL11	0.0124777723085089	0.926601443441315	2.14035087719298	4.02196884806868	1	4.48795118696182
PELI3	0.324320008506663	0.0138456909060068	2.14035087719298	3.06603627266918	1	1.47268564726836
DPP3	0.100578379723518	0.456623804606243	2.14035087719298	3.60956679004555	1	3.24228141745517
ZDHHC24	-0.110874687567363	0.411602876001973	2.14035087719298	3.90276913265789	1	5.44686054553162
CTSF	0.00926211463319117	0.945483421529569	2.14035087719298	4.27996046259917	1	5.34404401503188
CCS	0.0857122243321172	0.526116817280469	2.14035087719298	4.80412675942622	1	4.71375162398053
RBM4	0.103141464321752	0.445171979597161	2.14035087719298	4.47491495068948	1	5.81060361126073
RBM4B	0.102656565051021	0.447326207070729	2.14035087719298	4.28013023561705	1	5.70625831731538
SPTBN2	-0.0772606379901821	0.567838948909639	2.14035087719298	4.49351228328716	1	6.05132343309816
C11orf80	-0.00347717014952871	0.979520138730343	2.14035087719298	6.01608428930567	1	6.66507407029429
RCE1	0.147430090958467	0.273776649796283	2.14035087719298	3.97013437274293	1	3.91410906514629
PC	0.135428850788946	0.315161688991227	2.14035087719298	4.41642826154305	1	3.62989094730248
SYT12	0.0698406268852023	0.605690659132401	2.14035087719298	4.07354201331601	1	3.60631217442815
RHOD	0.12786348953143	0.343200986244989	2.14035087719298	4.76546673110475	1	5.60546780242544
KDM2A	0.285030067480709	0.0316302867913426	2.14035087719298	8.10124630735114	1	3.68596441741299
ANKRD13D	-0.1861856416674	0.165537011444382	2.14035087719298	4.79746162095603	1	5.51966473853052
SSH3	-0.0939290606723916	0.48706986100092	2.14035087719298	4.20497431658345	1	6.20078788941043
POLD4	0.101420262895153	0.452844635466178	2.14035087719298	5.06489477031185	1	6.77600497469814
CLCF1	0.37248180174808	0.00432635022620078	2.14035087719298	5.3331018093643	1	6.88671032780787
RAD9A	-0.154184569297393	0.252150345177314	2.14035087719298	3.29010111797329	1	3.18047848000856
PPP1CA	-0.143311852782958	0.287550064002747	2.14035087719298	5.0715427993325	1	6.2992753994611
CARNS1	-0.0067346338101652	0.960345957665559	2.14035087719298	3.2852747604645	1	4.23221244619541
RPS6KB2	0.062883739205574	0.64214341187845	2.14035087719298	3.13824874710451	1	1.10467536000696
PTPRCAP	0.074493462101124	0.581826046023251	2.14035087719298	3.16153172847186	1	1.87112831266624
CORO1B	-0.0551400455803998	0.683724891831818	2.14035087719298	3.3972499275139	1	2.1727306292955
CABP4	-0.0278516563613243	0.83705910932189	2.14035087719298	3.19305083283124	1	2.74012927503978
TMEM134	-0.203351716108309	0.129226366131376	2.14035087719298	4.9027992044133	1	6.97451701386019
AIP	-0.00679198465896686	0.960008545416973	2.14035087719298	4.03176512304012	1	4.12616304588123
PITPNM1	-0.0139693090968586	0.917856305282448	2.14035087719298	3.51086172746012	1	4.63557269920151
CDK2AP2	-0.295482724738921	0.0256475439363228	2.14035087719298	4.98212267411076	1	5.81060361126073
GSTP1	-0.208397589609103	0.119792638818982	2.14035087719298	5.77210521652199	1	7.31769373529081
NDUFV1	-0.264189969994229	0.0470512987843892	2.14035087719298	5.74573631882523	1	6.31833173593808
NUDT8	0.172477129452936	0.199504588150195	2.14035087719298	3.23304404784025	1	2.1815885647501
TBX10	-0.00541002339773117	0.968140839933782	2.14035087719298	3.01090593349526	1	0.460127314003328
ALDH3B2	-0.371594635314317	0.00442718109982079	2.14035087719298	5.23386360896663	1	5.74948202094465
C11orf24	-0.133821051583722	0.320994550046766	2.14035087719298	3.99094621753467	1	5.3851644593869
LRP5	0.0616123382818097	0.64890031323504	2.14035087719298	4.90331864195488	1	5.66148857107372
PPP6R3	0.339312329281196	0.009820214641324	2.14035087719298	7.60443274348281	1	4.74026710425906
GAL	0.168037058365809	0.211499734579816	2.14035087719298	3.19537546853104	1	1.83540330584969
CPT1A	-0.0671668468728393	0.619594432856362	2.14035087719298	4.99703855518203	1	4.85360435733789
MRPL21	0.0873521929641023	0.518201264486748	2.50877192982456	5.45514482155752	3	6.99582842266033
IGHMBP2	-0.0687225241881747	0.611488331941673	2.50877192982456	4.5210723463872	3	6.22999979145749
MRGPRF	0.21654777092548	0.105675229960458	2.50877192982456	3.0372529612672	3	0.662515950614825
TPCN2	0.150328415414422	0.264350525162369	2.50877192982456	3.73433814261796	3	4.19958368494166
MYEOV	0.747286907940165	2.44197133854473e-11	3.36842105263158	3.99626750115666	6	6.49904664247283
CCND1	0.706165114426738	8.45163008824202e-10	3.36842105263158	6.48185984133246	6	7.7316086444225
FGF19	-0.198458424056152	0.138900518074428	3.36842105263158	3.07183432777373	6	0.86562200640697
ANO1	0.0836659951584363	0.536076781245973	3.36842105263158	5.0378819490836	6	5.2778272246766
FADD	0.17431555592101	0.194682223446127	3.36842105263158	3.38880183873038	6	2.91803545922399
PPFIA1	0.235398848226474	0.0779491555920026	3.36842105263158	5.27381447281262	6	5.33928198428848
CTTN	0.488265690225344	0.000116646198423652	3.36842105263158	7.98837555421066	6	6.14475748252497
SHANK2	0.379064461848183	0.00363932590774118	3.36842105263158	8.42453024576371	6	4.42654417048014
DHCR7	0.345367098820846	0.00850840045239764	3.36842105263158	4.7300795564293	6	5.92416295970846
NADSYN1	0.615389572738809	3.50433120115772e-07	3.36842105263158	5.88581295671776	6	5.76926704254406
KRTAP5-7	0.0802026439364048	0.553142108250993	3.36842105263158	3.00906767169948	6	0.436978718573656
KRTAP5-9	-0.140204645000521	0.298237875114127	3.36842105263158	3.04876229146029	6	0.99054014234517
KRTAP5-10	-0.103977403703645	0.441471751489534	3.36842105263158	3.1434560943753	6	1.44561823072807
NUMA1	0.227394672839927	0.0889200531917465	3.36842105263158	6.13372967112794	6	5.09963739867204
LRTOMT	-0.0987452776323615	0.464911810761864	3.36842105263158	3.29748954246832	6	2.98976849923412
ANAPC15	0.127454074681087	0.344761291815275	3.36842105263158	3.65820040405575	6	4.64789197331124
FOLR3	0.127486784282787	0.344636471997565	3.36842105263158	3.09484145188641	6	1.21220303629811
INPPL1	0.483798767634771	0.000137494707090449	3.36842105263158	4.06473948196085	6	4.33018925769183
CLPB	0.10461450015943	0.438663228911946	3.36842105263158	4.35044406480516	6	5.91059285153703
PDE2A	-0.162535376343458	0.227054590356984	3.36842105263158	3.59324904471348	6	4.22276605181968
ARAP1	0.298101935118125	0.0243074723070672	3.36842105263158	4.01976718851193	6	4.88848042002882
STARD10	0.254591808164474	0.0559833975239519	3.36842105263158	3.15648510247792	6	1.81622406496362
ATG16L2	0.197821633486542	0.140198314207443	3.36842105263158	3.74199824394469	6	4.22229570950054
FCHSD2	-0.0393957647128233	0.771085749474446	3.36842105263158	5.6591400506721	6	6.37862431866877
P2RY2	-0.165279372042751	0.219200182623913	3.36842105263158	3.30967405251813	6	1.83124789577068
P2RY6	-0.0904828693813861	0.503258669611736	3.36842105263158	3.17219321050447	6	3.90925491181105
ARHGEF17	0.0651648835544974	0.630092402556913	3.36842105263158	4.30322280879854	6	4.17325194839838
RELT	0.39546674129871	0.00232888052292825	3.36842105263158	4.89396660587205	6	6.55546974940284
FAM168A	0.442673641183186	0.000564582854993136	3.36842105263158	6.50074375268797	6	6.05202016997893
PLEKHB1	0.280924948423562	0.0342785241496452	3.36842105263158	3.77798322287861	6	4.8772616051868
RAB6A	0.602771930674658	6.99389728734664e-07	3.36842105263158	7.01024374834161	6	6.74154357849675
MRPL48	0.581234525931779	2.12896184842716e-06	3.36842105263158	4.76462687612441	6	5.45543897740797
COA4	0.657005279743042	2.84773715423096e-08	3.36842105263158	4.9905376170403	6	6.74154357849675
PAAF1	0.658466758985867	2.58903144981197e-08	3.36842105263158	4.94572592423918	6	5.51317305226578
DNAJB13	0.144356878502933	0.284012704387436	3.36842105263158	3.15475011588367	6	1.35425431515682
UCP2	0.4555580982988	0.00036963918479663	3.36842105263158	5.65571435621047	6	6.88792330430745
UCP3	0.0384349832893604	0.776522369901418	3.36842105263158	3.53067764659291	6	5.57751337807883
C2CD3	0.193928697627546	0.148330127001298	3.36842105263158	6.2412245954412	6	5.8949225920436
PPME1	-0.0419281705169152	0.756808953438069	3.36842105263158	6.075313234296	6	6.64636022065376
P4HA3	-0.163131016633622	0.225333271651031	3.36842105263158	3.24647350814698	6	3.14190831092963
PGM2L1	-0.344609742836109	0.00866367152220116	2.26315789473684	5.3733335731129	1	6.19642610612558
LIPT2	0.0538020701396542	0.691009322980086	2.26315789473684	3.04878001764788	1	0.763749119446622
POLD3	-0.127901735727287	0.343055452021767	2.26315789473684	5.79389423565499	1	6.15375756096539
CHRDL2	-0.114944472691684	0.394540113687965	2.26315789473684	3.15719390714649	1	1.30579916695512
RNF169	-0.117562615436012	0.383786907713484	2.26315789473684	5.1159051995369	1	5.43212923293297
XRRA1	-0.145886380526305	0.278887274225892	2.26315789473684	6.4527228819683	1	5.8160509388396
SPCS2	-0.0467945287889936	0.729603232854466	2.26315789473684	6.8119466856563	1	6.84116069989686
NEU3	0.222967501926912	0.0954878702628822	2.26315789473684	3.96132677547612	1	3.20039216458148
SLCO2B1	0.118806758693616	0.378738741979125	2.26315789473684	3.10969496910839	1	0.754839853189915
ARRB1	0.477049535167807	0.000175526282864403	2.63157894736842	5.25542575722086	8	5.56948275993388
RPS3	0.290338436825726	0.0284608226732633	2.63157894736842	8.16936233765386	8	4.56527824695516
KLHL35	0.053053625784651	0.695096347519207	2.63157894736842	3.67084837284671	8	4.43882655284761
GDPD5	0.0319309352475999	0.813593706764747	2.63157894736842	4.2533760078186	8	4.64045149623551
SERPINH1	0.377049326486957	0.00383860311983882	2.63157894736842	4.34349388465705	8	4.91691906221705
MAP6	0.185911156216268	0.166172698203269	2.63157894736842	3.36555034325679	8	2.4722225669638
MOGAT2	-0.0860353503563311	0.524552461996205	2.63157894736842	3.24741320658974	8	3.8040843447157
DGAT2	0.385408215409534	0.00307038589687179	2.63157894736842	3.30923231639233	8	1.87765563833386
UVRAG	0.484758727705841	0.000132745996588097	2.63157894736842	7.44125467844508	8	8.36558207227837
WNT11	-0.140244747505391	0.298098313077035	3.7719298245614	3.08991954130713	8	1.41733259963986
LRRC32	-0.164523779232842	0.221343804965449	3.85964912280702	3.05167422176734	8	1.30579916695512
TSKU	0.683349532689947	4.70517051716857e-09	3.85964912280702	3.84122373414432	8	4.66239401761646
ACER3	0.762714891873229	5.39568403210518e-12	3.85964912280702	5.68715477778215	8	7.0140411352283
CAPN5	-0.0538148494294358	0.690939614788601	3.85964912280702	3.32261421888645	8	5.2133393936454
MYO7A	-0.122290604175828	0.364815815276899	3.85964912280702	3.37130312988335	8	3.17547625374555
GDPD4	0.283648902283444	0.0325015565274441	3.85964912280702	3.69182916317738	8	3.54589593502739
PAK1	0.331308151607305	0.0118208731653778	3.85964912280702	8.05048469411142	8	5.82367779283507
CLNS1A	0.5868037864615	1.60874379771536e-06	3.85964912280702	6.3239840404591	8	7.35101256693142
RSF1	0.556917247718991	6.82401989613144e-06	3.85964912280702	8.33896333691166	8	5.100414601867
AAMDC	0.61032647060336	4.64088890296098e-07	3.85964912280702	4.93252126136888	8	4.56278691074239
INTS4	0.0377711217951598	0.780285103084663	3.85964912280702	4.33197974145078	8	4.13923248889084
KCTD14	-0.0510949089733796	0.70583289798722	3.85964912280702	3.10115178640514	8	3.97767336755693
NDUFC2-KCTD14	0.215265297833164	0.107807297204306	3.85964912280702	3.26837981594344	8	2.26902031130631
NDUFC2	0.202175760571243	0.131503430480833	3.85964912280702	3.00058998610395	8	0.385311174220089
ALG8	0.53926016464376	1.50359159461737e-05	3.85964912280702	5.44302509960963	8	6.83629470674362
KCTD21-AS1	0.2044978937519	0.127035743758084	3.85964912280702	3.31164152661262	8	1.45339674370091
KCTD21	0.234709819476525	0.078849227147399	3.85964912280702	3.76740636946668	8	6.22405955265958
USP35	0.252227073003233	0.0583827489011935	3.85964912280702	4.27156758887992	8	4.41624446010176
GAB2	0.0727285464934232	0.590828030972215	3.85964912280702	5.98594945397755	8	5.22331648429064
NARS2	0.604690382137395	6.30844890837111e-07	3.85964912280702	4.95092325586565	8	6.34045712040246
TENM4	0.389479052590321	0.0027482358644263	3.85964912280702	3.96199081138695	8	5.17813173685162
PRCP	0.0229555154548023	0.865408882943442	1.94736842105263	4.07343082011643	2	3.97516750442907
RAB30	0.422115273462153	0.00107315975152991	1.80701754385965	6.05987756092283	2	6.77311927442841
PCF11	0.405203436990523	0.00176753530754542	1.80701754385965	5.57846779772344	2	4.48979306739395
ANKRD42	0.223931224336498	0.094026941171987	1.80701754385965	5.18515882600006	2	4.66551126001062
CCDC90B	0.0493495603463418	0.715448181028231	1.80701754385965	4.16431779992959	2	4.24984010654232
DLG2	0.168102234514309	0.211320070018413	1.80701754385965	6.19943978737847	2	3.14859168057711
TMEM126B	0.0284092879989866	0.833842607684661	1.78947368421053	4.22902611812163	2	4.41683694537234
TMEM126A	-0.0367347603913681	0.786169133677671	1.78947368421053	4.44232150526832	2	5.17607260406007
CREBZF	0.0831079362459492	0.53880904505269	1.78947368421053	5.74150395524293	2	5.7662188515313
CCDC89	-0.0289287943763882	0.830848448067195	1.78947368421053	3.47794786323427	2	2.68265708924194
SYTL2	0.405788692235366	0.00173801763835217	1.78947368421053	10.3576315806952	2	4.45593227203487
CCDC83	0.0867948885712401	0.520884444440453	1.78947368421053	3.68472290473006	2	4.28605022570374
PICALM	0.496012372679972	8.72285047116009e-05	1.78947368421053	7.10357707199588	2	4.90174982374012
EED	0.193672197321518	0.148877967443895	1.78947368421053	4.66430371957488	2	4.64005711317911
CCDC81	0.173717800443973	0.196240979519434	1.78947368421053	3.46651379463117	2	3.84256286083248
ME3	0.11422177498527	0.397539281809195	1.78947368421053	3.73051271677782	2	4.36084972659092
PRSS23	0.029135521673411	0.829657642753147	1.78947368421053	7.60623745099195	2	8.33413974668066
FZD4	-0.0672716609475409	0.619046852947251	1.78947368421053	3.24577076434201	2	2.22491344938083
TMEM135	0.22612398421416	0.0907678406728418	1.78947368421053	4.9815850740275	2	4.98903864616786
RAB38	-0.453486704216011	0.000396133532014978	1.78947368421053	3.81535349604099	2	2.69427726041583
CTSC	0.292054538477649	0.0274949182070307	1.78947368421053	3.51331360641808	2	4.35396337102703
GRM5	0.0826866406532139	0.540876200868449	1.78947368421053	3.60473222978936	2	1.97836672261201
NOX4	0.354777004690652	0.00677175084622986	1.78947368421053	3.32897968138466	2	1.47521966628533
NAALAD2	0.281010820295173	0.0342212984050397	1.78947368421053	3.7167701551471	2	3.55656385842211
CHORDC1	-0.00360223553658107	0.978783693650156	1.78947368421053	5.75374591133683	2	6.32656540111993
FAT3	0.303486241915162	0.0217372933202285	1.78947368421053	3.46837170584054	2	2.95533779927994
MTNR1B	0.0887031493874259	0.511725960293966	1.78947368421053	3.10759401613228	2	3.85565270072472
SLC36A4	0.234449303153161	0.0791916712361759	1.78947368421053	4.7053689102437	2	5.09864354806297
SMCO4	-0.185928507057608	0.1661324622387	1.78947368421053	4.78766036187505	2	5.79638398141958
TAF1D	0.653089108719207	3.66634701357432e-08	1.78947368421053	6.14312210451553	2	6.68677617436974
MED17	0.0219240219759814	0.871404257236684	1.78947368421053	5.30576991296657	2	6.23678815926083
VSTM5	0.192707395434207	0.150952072214353	1.78947368421053	3.10413666318126	2	1.03251625981192
HEPHL1	0.247160319784605	0.0638034767052588	1.78947368421053	3.56764630781729	2	3.84256286083248
PANX1	0.0241205731149622	0.858646254857209	1.78947368421053	4.16366904984147	2	6.06751859272511
GPR83	-0.255723714323749	0.0548635201722829	1.78947368421053	3.14197813811129	2	2.00788951487858
ANKRD49	-0.0216273861224385	0.873129747269267	1.78947368421053	4.16931910367099	2	5.23780204430807
AMOTL1	0.156933881990821	0.24368877866259	1.78947368421053	3.58321741888028	2	2.4984360181666
CWC15	0.322893533190482	0.0142937297552189	1.78947368421053	5.78727370927718	2	6.13929777961862
KDM4D	0.0677850792457302	0.616367576671141	1.78947368421053	3.06603277080612	2	1.60863436658958
ENDOD1	0.159085294150847	0.237204167406205	1.78947368421053	4.7356284231846	2	5.7884132906948
FAM76B	0.168365450263319	0.210595581301089	1.78947368421053	4.36266633487703	2	7.15387325519827
CEP57	0.155877148197655	0.246917840274679	1.78947368421053	4.80486636140644	2	4.2171274618408
MTMR2	0.135820378392756	0.313751603901249	1.78947368421053	4.21486236758904	2	3.88921782701014
MAML2	0.0872147699693852	0.518862250718074	1.78947368421053	4.49270392429615	2	4.69895539781286
CCDC82	0.240893879525378	0.0710589112158086	1.78947368421053	3.60612826852572	2	5.16276123376594
JRKL	-0.143162593117524	0.288057649246547	1.78947368421053	3.51084423131907	2	3.83299648449721
CNTN5	0.183379526061193	0.17212010794572	1.78947368421053	3.92674233885381	2	2.32739458312039
ARHGAP42	0.560610701342056	5.75136151347911e-06	1.78947368421053	5.23865828174213	2	6.75907653279853
PGR	0.591458124677915	1.26778008689342e-06	1.78947368421053	5.4259625941723	2	5.77579205837326
TRPC6	0.625520131200003	1.96768577860061e-07	1.78947368421053	4.24187835522558	2	3.80909238204135
ANGPTL5	0.0700107422076973	0.6048106658215	1.7719298245614	3.10911671259772	2	1.04376346823974
YAP1	0.461640980288682	0.000300873560203695	1.7719298245614	6.76765465518775	2	5.80380742451049
BIRC3	0.322183431443303	0.0145213620201728	1.7719298245614	5.83838403387297	2	6.84128362699036
BIRC2	0.0303204847446622	0.82283935183076	1.7719298245614	5.91927693682388	2	5.98135503743341
TMEM123	0.346338723616666	0.00831274726224882	1.7719298245614	5.9156931269151	2	6.30143450599446
MMP7	-0.153170867303353	0.255319879091134	1.7719298245614	3.97676174840298	2	5.84711953733299
MMP20	-0.167491677801369	0.213007339942279	1.7719298245614	3.06915533113533	2	1.58241610678992
MMP8	0.174267026918252	0.194808441216721	1.7719298245614	3.0147031165145	2	0.460229852090772
MMP10	0.151166591064675	0.261665614938701	1.7719298245614	4.18359696338536	2	7.09485397967918
MMP3	0.0953114177908493	0.480653859125664	1.7719298245614	3.26902404187004	2	1.62582141464338
MMP13	0.083199627921229	0.538359655743159	1.7719298245614	3.19601298367116	2	3.5941357877704
DCUN1D5	0.422095599502722	0.00107379907400597	1.7719298245614	4.8667584706211	2	3.88837835247482
DYNC2H1	0.260853567407351	0.0500136861597663	1.7719298245614	5.19003498897713	2	5.57447192354867
PDGFD	0.340274792247798	0.00960065390805263	1.7719298245614	3.49907235958719	2	2.92770735892331
CASP4	0.269873227508831	0.0423364417008987	1.7719298245614	4.42511688640607	2	4.81571458054893
CASP5	0.279165872316236	0.0354683971005264	1.7719298245614	3.01360666647763	2	0.410985077427752
CASP1	0.232471680240125	0.0818297210419816	1.7719298245614	3.28850666737416	2	2.46319864941451
GRIA4	0.246535198549839	0.0644994009505011	1.7719298245614	3.37354154064768	2	1.66128557395881
MSANTD4	0.150541836376945	0.263665132286424	1.7719298245614	3.84493726502803	2	3.95780708140586
KBTBD3	0.128814066315216	0.33959522990373	1.7719298245614	3.49778455726011	2	3.95164649753492
AASDHPPT	0.0551708690094708	0.683557411495574	1.7719298245614	3.55984045132305	2	3.92639216457128
GUCY1A2	0.372041376526403	0.00437615086045221	1.7719298245614	3.73153692553912	2	3.83481165812081
CWF19L2	0.316117959970394	0.0165955745004455	1.7719298245614	5.88773744359986	2	5.60618135504381
ALKBH8	0.202681455052915	0.130520549399382	1.7719298245614	3.87357531821689	2	4.83060268135372
ELMOD1	0.0469338225267473	0.728829172175959	1.7719298245614	3.21028300117375	2	2.84970128339153
SLC35F2	-0.101370031818948	0.453069637147855	1.7719298245614	5.37519735892055	2	3.74029317935323
RAB39A	0.237208689003271	0.0756236932972149	1.7719298245614	3.21852840555697	2	1.21220303629811
CUL5	0.386841632426333	0.00295332245634111	1.7719298245614	5.74989877192212	2	5.59635208639851
ACAT1	0.382717116755467	0.00330131906292727	1.7719298245614	4.88392097338201	2	4.64566044649812
NPAT	0.351917591453138	0.00726334879075877	1.7719298245614	4.80343970700062	2	4.38219676905408
ATM	0.281702210098068	0.0337634368622135	1.7719298245614	4.68503345612671	2	5.23780204430807
C11orf65	0.181853707010547	0.175778594366048	1.7719298245614	3.54192146399597	2	5.16234768934683
EXPH5	0.62555976800678	1.96316795403466e-07	1.7719298245614	6.36750909519041	2	6.58790239238385
DDX10	0.355468287256599	0.00665736212291685	1.7719298245614	6.25346215450961	2	6.08717758201375
ZC3H12C	0.101232119147732	0.45368770929269	1.7719298245614	3.64178179650171	2	3.99680583211925
RDX	0.180009646106698	0.180274995732446	1.7719298245614	4.88042388116824	2	4.64375878152362
FDX1	0.159379667316108	0.236326202686841	1.7719298245614	4.30750908095812	2	3.41641299221219
ARHGAP20	0.382230718722526	0.00334466176606557	1.7719298245614	3.41829861983332	2	2.32004274931331
C11orf53	0.298468815029272	0.024124563208953	1.7719298245614	3.10349360131525	2	0.801156751698243
POU2AF1	0.0331304410819137	0.806723609013455	1.7719298245614	3.1653506967204	2	1.04376346823974
BTG4	0.115691906285579	0.391452337626292	1.7719298245614	3.12933607727254	2	3.08879686585943
C11orf88	0.25981719941876	0.0509642257554383	1.7719298245614	3.08526067596229	2	1.55702545847955
LAYN	0.0672198920075626	0.619317283619861	1.7719298245614	3.15814021489552	2	0.907085974811276
SIK2	0.0786106525428207	0.561072396365099	1.7719298245614	6.21360497018661	2	4.86209717865884
PPP2R1B	0.354767685127527	0.00677330464349498	1.7719298245614	4.70703884315243	2	4.78612933780007
ALG9	-0.063102835477072	0.640981902181217	1.7719298245614	3.1489574606684	2	1.34297986555639
C11orf1	-0.0581202064178814	0.66760313751492	1.7719298245614	4.17547685641621	2	4.523308377055
CRYAB	-0.202429812092545	0.131008954233734	1.7719298245614	4.17282747659571	2	3.74133502279023
DIXDC1	0.252962773775873	0.0576275395908778	1.7719298245614	4.80545489632789	2	5.05035541215571
DLAT	0.324449650668785	0.0138055761695211	1.7719298245614	4.1967017024375	2	4.83249639020602
PIH1D2	0.375187074345512	0.00403126822808654	1.7719298245614	3.47412734556783	2	2.94020054036525
TIMM8B	0.0292868451587968	0.82878621941441	1.7719298245614	5.81283001644562	2	6.42688761762689
BCO2	0.329810693951339	0.0122318258763645	1.7719298245614	3.27548002346563	2	2.8892024486872
PTS	0.0715532843774804	0.596856810582188	1.7719298245614	5.42808539956714	2	5.95563643399245
NCAM1	0.245486961147481	0.0656800251231983	1.7719298245614	3.63219271912213	2	5.42179310017777
TTC12	0.144340072880793	0.284069362939929	1.7719298245614	4.26284835275755	2	3.75412694413182
DRD2	-0.0750381257343477	0.579060621537261	1.7719298245614	3.27311434844454	2	2.93853283633162
TMPRSS5	0.120856311535976	0.370509767644025	1.7719298245614	3.19867285589519	2	1.26218364472917
ZW10	0.20164841323975	0.132534328215233	1.7719298245614	4.7197037913875	2	6.39645541480578
USP28	0.0437147663656962	0.746784789148066	1.7719298245614	4.46636695234568	2	5.63068166140313
HTR3B	0.100814760180371	0.455560968353009	1.7719298245614	3.12996788472843	2	0.771262182466121
HTR3A	0.00200148632044258	0.988210789896712	1.7719298245614	3.01040079785094	2	0.60602621152959
ZBTB16	0.19645312279739	0.143018035805536	1.7719298245614	4.38597461395823	2	5.06981762263107
C11orf71	-0.247891242793154	0.0629974286403301	1.7719298245614	3.23077460367625	2	2.71697697579216
REXO2	0.000287951685476934	0.998303840238961	1.7719298245614	5.12692059591309	2	5.59656596729969
NXPE1	0.315207523026454	0.0169277691288782	1.7719298245614	3.16405290306802	2	1.43418334913116
NXPE4	0.273249681812872	0.0397243002969052	1.7719298245614	3.24719575212248	2	3.58619567094314
NXPE2	0.184451830293821	0.16958237900153	1.7719298245614	3.06014902429699	2	0.716804371950012
CADM1	0.168978633951841	0.208914604154912	1.7719298245614	4.83359139665829	2	5.33996968031825
BUD13	0.417546369975163	0.00123116390249193	1.7719298245614	3.7924912566841	2	2.439141818919
APOC3	0.213337724429667	0.111073918748396	1.7719298245614	3.03276799720015	2	0.707155981380124
APOA1	0.149335372006052	0.267555344637406	1.7719298245614	3.3011456931539	2	3.96270872003751
SIK3	0.575535455946969	2.82082856895914e-06	1.7719298245614	8.0996543311052	2	5.76497216439004
PAFAH1B2	-0.0355476499072594	0.792923659305363	1.7719298245614	6.51229554302603	2	6.11187414922287
SIDT2	-0.180705399383656	0.178568870781402	1.7719298245614	4.22405716209517	2	7.555980981952
TAGLN	0.333006466508602	0.011369257509481	1.7719298245614	3.31936736520789	2	1.63633805353545
PCSK7	0.217252134005926	0.1045181694026	1.7719298245614	5.29705116703497	2	6.0192642425585
RNF214	0.201517635045943	0.132790922383475	1.7719298245614	4.16921063849207	2	5.04143690716747
BACE1	0.084696016491159	0.531051663940533	1.7719298245614	4.05721701408234	2	6.43146959060047
CEP164	0.0161841209748445	0.904888594703677	1.7719298245614	4.45353170326398	2	5.36778174285873
DSCAML1	0.123622811689921	0.359575032669452	1.7719298245614	3.61777298190466	2	2.16687784670587
TMPRSS13	0.14963757251511	0.266577325062027	1.7719298245614	3.61023920017897	2	5.59122491954003
IL10RA	0.010077962194405	0.94068962497478	1.7719298245614	3.2031342707205	2	4.32724834864846
TMPRSS4	0.024076934208645	0.858899380198761	1.7719298245614	3.18445813802228	2	1.52603638593781
SCN4B	0.232434751370521	0.0818796334915338	1.7719298245614	3.0438311523053	2	0.771132054849746
MPZL3	0.232011147932145	0.0824538879699875	1.7719298245614	5.50844062528819	2	5.39328674921926
MPZL2	0.239020610599293	0.0733510482889394	1.7719298245614	4.69318032737853	2	5.12765401193218
CD3D	0.113153001712633	0.401999065335696	1.7719298245614	3.01801613108149	2	0.522440386708176
CD3G	0.179933138933069	0.180463322641002	1.7719298245614	3.05856854483695	2	0.731460239944823
UBE4A	0.23193408282327	0.0825587011481612	1.7719298245614	5.07682628826642	2	5.31315672268597
KMT2A	0.0175315269818221	0.897011372370828	1.7719298245614	7.43690088314818	2	5.12409425118893
TMEM25	-0.123335261844989	0.360702317089242	1.7719298245614	4.41286578959481	2	6.16185660072095
IFT46	-0.09331499795929	0.489934300459868	1.7719298245614	3.88027777479513	2	3.34182737324584
ARCN1	-0.00106306620081769	0.993738138983379	1.7719298245614	6.87564592151235	2	5.26035705803519
PHLDB1	0.358410451329219	0.00618919238218748	1.7719298245614	3.77075804912146	2	3.65554519048555
TREH	0.146206412896276	0.277822621509132	1.7719298245614	3.25451254946974	2	1.44850989561524
DDX6	0.0375257284152009	0.781677253119934	1.7719298245614	7.11572085133158	2	6.48979229234235
BCL9L	-0.0299177664304696	0.825155165409969	1.7719298245614	5.13011548520172	2	5.74936607896479
